Index eps_r             loss_t           
 3260 -4.2938648573E-01 +7.1838570411E-02
 3261 -4.2402255863E-01 +7.7809336076E-02
 3262 +2.1818957041E-01 +1.4472502897E-01
 3263 +6.0529804460E-01 +1.9741276356E-01
 3264 +1.3134213058E+00 +3.4163310432E-01
 3265 -2.3463933158E-01 +3.0457681203E-01
 3266 +8.4689859058E-02 +3.8948370875E-01
 3267 +1.3726186422E+00 +3.3665160557E-01
 3268 -3.5009097523E-01 +1.3509331487E-01
 3269 +9.2258270792E-01 +4.4171585382E-02
 3270 -3.8388673957E-01 +3.2147043247E-02
 3271 +5.4005572273E-02 +3.9928735999E-01
 3272 +3.8503870691E-01 +3.1641845358E-01
 3273 +1.4752174253E+00 +2.8991177391E-01
 3274 +5.1943027601E-01 +2.6098543602E-03
 3275 +4.7389753084E-01 +3.0967316492E-01
 3276 -5.3397813415E-02 +4.2614809717E-02
 3277 +1.0307579339E+00 +2.6423783101E-02
 3278 +9.8948999552E-01 +1.1925639956E-01
 3279 +4.6361227385E-01 +3.8997331578E-01
 3280 +8.5023751344E-01 +5.2573708760E-02
 3281 +8.3883717939E-01 +9.1558814170E-03
 3282 -1.3263929560E-02 +3.2597614072E-01
 3283 +1.0140961798E+00 +2.5572942923E-01
 3284 -4.3246098715E-01 +2.8284772080E-01
 3285 +1.0585062754E+00 +1.1139263167E-01
 3286 +2.3647722270E-01 +3.3302199037E-01
 3287 +8.5208313883E-01 +3.9064374388E-01
 3288 +1.1706294390E-01 +2.1971362534E-02
 3289 -1.7616189185E-01 +2.5635168572E-01
 3290 +1.4815475510E+00 +3.5602406641E-01
 3291 +2.7899570636E-01 +1.8623595153E-02
 3292 +1.4410061315E+00 +2.2419684953E-01
 3293 -2.7769317562E-01 +2.3317563603E-01
 3294 +4.8326763342E-01 +2.8343273344E-01
 3295 -3.4993242357E-01 +1.7699793414E-01
 3296 +1.2986750271E+00 +1.8242533647E-01
 3297 +6.8181047107E-01 +5.7024173580E-02
 3298 +7.4342250405E-01 +1.3385295392E-01
 3299 -4.0810296134E-01 +6.7864320474E-02
 3300 +1.2310093031E+00 +1.3244427509E-01
 3301 +1.2655324427E+00 +2.8924654595E-01
 3302 +1.4699248361E+00 +3.2244001964E-01
 3303 +3.2283726399E-01 +5.6624729360E-02
 3304 +6.4876972934E-01 +1.5539178686E-02
 3305 +2.3228413970E-01 +2.5301745253E-01
 3306 +3.4320348242E-01 +3.7889003199E-01
 3307 +6.8563819244E-01 +2.7075946168E-01
 3308 -2.3424410018E-01 +3.6079302192E-01
 3309 +5.6298609443E-01 +2.1003936868E-01
 3310 -3.1571137295E-02 +2.1697555785E-01
 3311 +4.5015000136E-01 +1.6257933559E-01
 3312 +2.0508616132E-01 +3.4923069544E-01
 3313 +8.2100881865E-01 +3.5789648137E-01
 3314 -1.8660620765E-01 +1.2448110133E-01
 3315 +5.8684567625E-01 +3.4717219929E-01
 3316 -1.6570589037E-01 +2.8763167012E-01
 3317 +1.1102229309E+00 +8.6753354591E-02
 3318 +6.9807815351E-01 +3.2995427451E-01
 3319 +6.1473581903E-01 +2.4018902307E-01
 3320 +1.4877504530E+00 +1.7890134799E-02
 3321 +2.4332300856E-02 +1.0150458916E-01
 3322 +3.7492553972E-01 +2.0461219390E-01
 3323 +9.4655188013E-01 +3.1968575887E-01
 3324 +6.9325886409E-01 +3.6066421240E-01
 3325 +6.8708662489E-01 +9.7253971006E-02
 3326 +1.1893877276E+00 +2.7433505792E-01
 3327 +1.1004538023E+00 +5.7403375894E-02
 3328 +9.1750709372E-01 +3.5044919406E-01
 3329 +1.2012887592E+00 +1.7793942476E-01
 3330 +2.7544583703E-01 +1.7046728230E-01
 3331 +1.4214463033E+00 +3.0199734842E-01
 3332 +1.4963210330E+00 +3.7891517327E-01
 3333 -1.2167103269E-01 +3.9363473245E-01
 3334 +1.0374015659E+00 +3.3556022438E-01
 3335 -1.3369679853E-01 +3.6233409835E-01
 3336 +8.9075880538E-01 +1.0116609608E-01
 3337 -4.6112570500E-01 +1.0321090552E-01
 3338 +9.3674587821E-01 +2.3036286320E-01
 3339 +7.2853734128E-02 +2.7836075420E-01
 3340 +1.1560515429E+00 +1.9943008726E-01
 3341 +1.2044849924E+00 +3.6250070884E-01
 3342 +9.8287808734E-01 +1.7215655713E-01
 3343 +1.1569443211E+00 +2.8670765013E-01
 3344 -3.5241046458E-01 +1.8967034574E-01
 3345 -4.7101684561E-01 +3.1917874600E-01
 3346 +1.1840830730E+00 +1.5147429968E-01
 3347 -1.8716064058E-01 +3.1518918330E-01
 3348 +1.2055933263E+00 +2.2249047196E-01
 3349 +1.3640563510E+00 +4.0723600637E-02
 3350 -4.7630975288E-01 +2.6787309526E-01
 3351 +1.4365194846E+00 +2.9561491556E-01
 3352 +5.5838773738E-01 +2.8299705791E-02
 3353 +3.5082401988E-01 +3.8592932103E-01
 3354 -1.3325546421E-01 +3.1242919139E-01
 3355 +1.4671299753E+00 +2.7673098369E-01
 3356 +3.0332972403E-01 +3.7795088325E-01
 3357 +4.0870829361E-02 +3.4906008703E-01
 3358 +4.7068803039E-01 +3.1307839485E-01
 3359 +2.9062429788E-01 +3.6732482653E-01
 3360 -4.8111371696E-01 +3.8236049324E-01
 3361 -3.9243911931E-01 +1.0068200599E-02
 3362 +7.7182849265E-01 +3.2712771246E-01
 3363 +1.1938846397E+00 +1.8771074780E-01
 3364 -1.9377134365E-01 +1.4302608829E-01
 3365 +1.1991672195E+00 +3.6364260253E-01
 3366 +2.1273481871E-01 +1.6831094820E-01
 3367 -7.4993174029E-02 +5.6507519437E-02
 3368 +1.4499043914E-01 +2.5355149759E-02
 3369 +9.7726449155E-01 +3.3231801123E-01
 3370 -6.1147532837E-02 +2.1218872310E-01
 3371 +1.2612805749E+00 +2.3185989185E-01
 3372 +3.5356187162E-01 +1.0809304779E-02
 3373 +3.0902640180E-01 +3.0399502108E-01
 3374 +1.3343246959E+00 +1.2004372785E-01
 3375 +2.3772933348E-02 +2.9782807268E-01
 3376 +8.6322863810E-01 +1.0890249467E-01
 3377 -6.9498680312E-03 +7.2732048187E-02
 3378 +1.3442607980E+00 +5.9397618901E-02
 3379 -2.9446166891E-01 +8.8511733919E-02
 3380 +6.0273793687E-01 +1.0773899364E-02
 3381 +1.4053265502E+00 +3.6498436493E-01
 3382 +1.1858532000E+00 +3.3822971637E-01
 3383 +1.5082235055E-01 +5.4873414015E-02
 3384 -3.2548444956E-01 +2.8723968329E-01
 3385 -4.8412338799E-01 +2.0906423520E-01
 3386 +8.2332662413E-01 +5.7119323375E-02
 3387 +1.4763931407E+00 +3.7343162490E-02
 3388 +1.0640554324E+00 +2.0242316838E-01
 3389 -9.1711567750E-02 +3.4828130487E-01
 3390 +3.2068162086E-01 +3.6795807239E-01
 3391 -2.3004049997E-01 +3.4895809268E-01
 3392 +4.6529186313E-01 +2.3837375101E-01
 3393 +8.7030082029E-01 +2.3098229833E-01
 3394 -4.5843829286E-01 +3.9717708034E-01
 3395 +2.4970098677E-01 +2.1093124292E-01
 3396 +6.6753219264E-01 +2.3536385188E-01
 3397 +1.3505580779E+00 +3.4500010840E-01
 3398 +1.2302005757E+00 +1.6199508983E-01
 3399 +1.3815802364E+00 +1.9166886461E-01
 3400 +1.2705545516E+00 +1.9328171642E-01
 3401 +1.0987950450E+00 +2.1832521215E-01
 3402 +1.6250914638E-01 +2.8215190255E-01
 3403 +1.0549122322E+00 +3.1013414241E-01
 3404 -9.8770869002E-02 +4.2874717123E-02
 3405 -2.5269265240E-01 +2.9467233790E-01
 3406 +5.5955375128E-01 +6.0258547718E-02
 3407 -2.6766121027E-01 +2.2026698126E-01
 3408 +9.9916507239E-02 +2.6133043022E-01
 3409 +1.4504631709E+00 +3.4322917039E-01
 3410 +1.1157836204E+00 +3.3645816728E-01
 3411 +8.8957766035E-01 +4.7367644325E-02
 3412 +8.9709253899E-01 +1.3746913842E-01
 3413 +1.3629981671E+00 +3.0314941480E-01
 3414 +1.3048523857E+00 +3.9750936923E-01
 3415 +1.9827501887E-01 +2.8755422458E-01
 3416 +4.2475213369E-02 +1.2278249184E-01
 3417 +1.5363914950E-01 +6.3205283156E-02
 3418 +1.3208427747E+00 +3.6783380321E-02
 3419 -2.5485693964E-01 +2.4294618832E-01
 3420 +7.9384885147E-01 +1.1122620271E-01
 3421 +4.3443487801E-02 +1.1329741810E-01
 3422 +8.1508253227E-01 +3.1760336938E-01
 3423 +5.2430922470E-02 +1.0260937355E-01
 3424 +4.9510958764E-01 +2.1572148911E-01
 3425 -4.9305642055E-01 +1.5360033096E-01
 3426 -4.1122451769E-01 +1.6954601271E-01
 3427 +3.0994987304E-01 +3.3490095668E-02
 3428 +6.5635164408E-01 +3.7176066201E-01
 3429 +1.1834499088E+00 +3.4206709263E-01
 3430 +3.8208229973E-01 +1.7636116103E-01
 3431 +1.0595153325E+00 +6.1288782821E-02
 3432 -1.3732195288E-01 +3.6776584533E-01
 3433 +1.1539736200E+00 +2.5707872084E-01
 3434 -3.5434870111E-01 +1.5461210929E-01
 3435 -1.1244713531E-01 +6.1445174768E-02
 3436 -2.2852019683E-01 +4.8142818430E-02
 3437 -1.7971110375E-01 +3.8952965231E-01
 3438 +3.6136916363E-01 +2.1677815688E-01
 3439 +2.6171592528E-01 +2.2748915451E-01
 3440 -2.0667641743E-01 +2.2591767062E-01
 3441 +1.2588670781E+00 +1.5059090796E-01
 3442 -4.7471556919E-01 +3.2965605637E-01
 3443 +3.3875354042E-01 +3.4868671692E-01
 3444 +8.6174846384E-01 +1.2183910571E-01
 3445 -3.5556599314E-01 +3.9609812748E-01
 3446 +1.4871061353E+00 +3.8425589744E-01
 3447 -7.6435185590E-02 +2.3542239883E-01
 3448 +5.2632780279E-01 +3.3196773136E-02
 3449 +5.7893324857E-01 +2.5597123709E-01
 3450 +9.3956374498E-01 +2.8118281735E-01
 3451 +1.4568617414E-01 +2.0940178032E-01
 3452 +1.0002708459E+00 +2.3789135399E-02
 3453 -4.6825835021E-02 +3.9816656114E-02
 3454 +1.3080381269E+00 +1.2998093151E-01
 3455 -4.1157484109E-02 +3.0558525814E-01
 3456 +6.7653466350E-01 +3.3444635535E-01
 3457 -3.5931364104E-01 +2.6098423116E-01
 3458 +6.9499688679E-01 +6.2690092365E-02
 3459 +1.2770265875E+00 +2.0685442788E-02
 3460 +1.0035509946E-01 +3.8416592121E-01
 3461 +1.1197677728E+00 +3.8675565409E-01
 3462 -3.5105762457E-01 +3.5736702234E-02
 3463 +6.4431448861E-01 +2.2323385812E-01
 3464 +1.0559482040E-01 +3.4975316455E-01
 3465 +4.8660486581E-01 +3.2681820927E-02
 3466 +1.2558164381E+00 +1.1541805239E-01
 3467 +5.7838235549E-01 +1.6487945962E-01
 3468 +4.3125122299E-01 +3.5546604079E-01
 3469 -1.1647774432E-01 +3.9946277643E-01
 3470 +1.9512912294E-01 +3.1098971479E-01
 3471 -4.1746140833E-01 +9.2000793812E-02
 3472 +1.4455198365E+00 +3.9783572170E-01
 3473 +1.0052522283E+00 +1.7894272705E-01
 3474 +3.1812585270E-01 +5.3060765467E-02
 3475 +5.7313664872E-02 +1.2894209293E-01
 3476 +1.1151081027E+00 +2.1563735034E-01
 3477 +3.4022316469E-01 +3.5620921909E-01
 3478 +4.4839134681E-01 +3.2092886943E-01
 3479 +1.7136402284E-01 +1.4523132066E-01
 3480 +1.0871396551E+00 +2.8267794382E-01
 3481 -2.4746299905E-01 +3.4741435363E-01
 3482 -1.4062309089E-01 +1.4455549828E-01
 3483 +7.7505012394E-01 +3.6200888801E-01
 3484 +1.2329777407E+00 +1.9061919270E-01
 3485 +1.0459942530E+00 +2.8122813182E-01
 3486 +1.2864942911E+00 +3.3897247253E-01
 3487 +6.2490981604E-01 +3.3869937196E-01
 3488 +7.6088075980E-01 +1.4551969936E-01
 3489 +1.0409779804E+00 +2.9607845348E-01
 3490 +6.6909671795E-01 +2.5938349816E-01
 3491 -4.0471823899E-01 +2.9935693194E-01
 3492 -3.8414266314E-01 +3.3692099129E-01
 3493 -3.0899120023E-01 +2.8209665239E-01
 3494 +2.8894402895E-01 +6.7910613818E-04
 3495 -1.0064193659E-02 +4.6554146917E-02
 3496 +1.3429430724E+00 +1.2402155310E-01
 3497 +1.4419978340E+00 +3.3519700250E-01
 3498 +1.1785188616E+00 +2.1928741702E-01
 3499 +2.3994115962E-01 +2.7789933322E-02
 3500 +6.2900105470E-01 +1.9595334756E-02
 3501 +2.5302329334E-01 +2.5232654104E-01
 3502 -4.9194587357E-01 +3.1557341002E-01
 3503 +6.3207950438E-01 +2.1073212619E-01
 3504 +1.0684149557E+00 +2.8840867627E-01
 3505 -4.5952724408E-01 +2.5056139748E-01
 3506 -3.3241137749E-01 +1.1431338679E-02
 3507 -1.9309853049E-01 +3.1479764613E-01
 3508 -3.0136768913E-01 +1.8029814709E-01
 3509 +1.1804193632E+00 +3.8042120241E-01
 3510 +1.3814645766E+00 +2.3451490151E-01
 3511 +4.7339393591E-02 +2.9323584132E-01
 3512 +1.3697539542E+00 +1.0074537119E-01
 3513 +1.4868878534E+00 +2.9686041533E-01
 3514 -2.2834902543E-01 +1.6984263556E-01
 3515 +1.0903561014E+00 +2.2900914126E-01
 3516 +1.2609547962E+00 +1.1220173942E-01
 3517 -3.8529683886E-01 +1.9643924705E-01
 3518 +1.0691979549E+00 +1.3170656286E-01
 3519 +9.2594954166E-01 +3.7984784010E-01
 3520 +7.0241667628E-01 +1.4636291202E-01
 3521 -1.7175436964E-01 +3.8274413593E-03
 3522 -1.9674952281E-01 +3.9577038565E-01
 3523 +1.2933531574E+00 +6.9159315795E-02
 3524 +9.6044495485E-02 +1.2309083634E-01
 3525 +1.2992670129E+00 +4.8424287521E-02
 3526 -3.3206355237E-02 +5.8518866673E-02
 3527 +9.6535387144E-01 +2.1641256046E-01
 3528 +3.2933999230E-01 +2.0572654566E-02
 3529 +5.3470226070E-01 +3.4900040968E-02
 3530 +1.0867204386E+00 +9.2988791690E-02
 3531 +1.2519586565E+00 +3.8850207687E-01
 3532 +6.5669560862E-01 +3.4460966261E-01
 3533 +6.7057286103E-01 +5.3812539302E-02
 3534 +5.9389374159E-04 +3.4789504707E-01
 3535 +7.3945662307E-01 +3.6948081715E-01
 3536 -1.0979986646E-01 +2.5325462362E-03
 3537 +1.3379149832E+00 +3.3335238518E-01
 3538 +1.3031331236E+00 +1.1284574116E-01
 3539 +1.2757993133E+00 +1.1352079421E-01
 3540 +6.2129587768E-01 +2.1736435529E-01
 3541 +5.0188161353E-01 +3.7468563654E-01
 3542 +3.5107079767E-01 +1.3616700101E-01
 3543 +9.4218321305E-01 +3.0499721930E-01
 3544 -6.8410214206E-02 +3.8518224840E-01
 3545 +1.4749557788E+00 +1.8975435701E-01
 3546 +3.1700426690E-01 +1.0511050992E-01
 3547 +8.4721734605E-01 +3.7305302949E-01
 3548 +6.8406788782E-01 +2.7332069741E-03
 3549 +8.8084517113E-01 +2.9156722617E-01
 3550 +7.3210646118E-01 +9.2736189196E-02
 3551 +1.1443382641E+00 +3.8524655662E-02
 3552 +1.0154059387E+00 +7.7673382027E-02
 3553 -3.1322594845E-01 +1.3154016749E-01
 3554 +4.9117346489E-01 +1.0730173228E-01
 3555 +1.3932026312E+00 +3.9326324095E-01
 3556 +8.5298499129E-01 +7.7400174338E-02
 3557 +1.3165968575E+00 +3.2453396485E-01
 3558 +5.9434328119E-01 +2.2237116658E-01
 3559 +1.3659810608E+00 +3.2197805807E-01
 3560 +7.8434246561E-01 +6.1668304418E-02
 3561 +2.8780060156E-01 +3.1686452751E-01
 3562 -2.1515404944E-01 +3.5065328838E-01
 3563 +1.0364691615E+00 +1.9371819422E-01
 3564 +1.0212769459E+00 +1.8714815171E-01
 3565 +2.0907684352E-01 +3.5705388637E-01
 3566 -2.3139685422E-01 +2.3483094347E-01
 3567 +7.0340357278E-01 +6.2534456420E-02
 3568 +1.8736857081E-01 +2.6966310864E-02
 3569 -4.0888961457E-01 +1.8349276007E-02
 3570 -2.1087592774E-01 +2.5696094638E-01
 3571 +7.9867272258E-01 +3.0379752085E-02
 3572 +7.8699656615E-01 +1.9754619565E-01
 3573 +1.3108668358E+00 +1.1577835359E-01
 3574 +1.1934119228E-01 +2.5994534249E-01
 3575 +1.0669717758E+00 +8.0148699343E-02
 3576 +7.6912904556E-01 +1.3684649829E-02
 3577 +8.2414184313E-01 +2.1327851091E-01
 3578 +2.0010222768E-01 +1.5613044213E-01
 3579 +4.6045900904E-01 +2.0638204980E-01
 3580 +5.3835952903E-01 +8.3129874769E-02
 3581 -3.0122762000E-02 +1.5640867534E-01
 3582 +1.1282979815E+00 +2.9575156217E-01
 3583 +3.3069834340E-01 +4.6257937401E-02
 3584 +1.4908331614E+00 +1.9058139157E-01
 3585 +1.0840681955E+00 +2.5077888569E-01
 3586 +9.6736305347E-01 +4.7467992402E-02
 3587 -1.8893562998E-01 +3.7471703953E-01
 3588 +8.4205347428E-01 +8.6136294732E-03
 3589 -4.5645299792E-01 +1.9728772688E-01
 3590 +6.6034535264E-01 +3.7213557904E-01
 3591 +1.0391266490E+00 +2.2132268849E-01
 3592 +9.2160191992E-01 +7.8362484144E-02
 3593 +7.5223509734E-01 +2.4637406728E-01
 3594 +1.3553661398E+00 +1.0932328128E-01
 3595 +2.8717108088E-01 +3.6108314460E-01
 3596 -3.0505847193E-01 +2.3290794136E-01
 3597 +1.4921226433E+00 +3.1720433731E-01
 3598 +6.1200030140E-01 +2.8596255092E-01
 3599 +1.0296884797E+00 +3.3907109812E-01
 3600 -4.6238685076E-01 +1.1453243374E-01
 3601 +8.9578479113E-02 +1.2541427584E-01
 3602 +4.4600264465E-01 +3.1345586320E-01
 3603 +9.7252650465E-01 +8.8378586610E-02
 3604 -4.4403151906E-01 +3.9769852437E-01
 3605 -3.7456184009E-01 +3.1864184785E-01
 3606 +3.7225520424E-01 +9.2281557980E-02
 3607 +5.6324763793E-01 +2.3654989543E-01
 3608 +1.1173899040E+00 +9.5569237920E-02
 3609 +2.3409105626E-01 +1.8416523493E-01
 3610 +2.0565123432E-01 +2.1039952324E-01
 3611 +9.2844555678E-01 +7.3860880618E-02
 3612 +1.1513977956E+00 +1.8929478357E-01
 3613 +1.4886218490E+00 +1.9500117138E-01
 3614 +5.0941812797E-01 +1.3526182906E-01
 3615 +8.3393308039E-01 +5.0705467582E-02
 3616 -3.2994651616E-01 +6.7951450881E-02
 3617 +1.4231974328E+00 +3.6959006234E-01
 3618 +1.2367567218E+00 +1.7086040412E-01
 3619 -2.1827301979E-01 +2.5624455429E-01
 3620 -4.8910079024E-01 +2.2122824813E-01
 3621 +5.9754807921E-01 +2.1659251204E-01
 3622 -2.6358211339E-01 +3.4017627031E-01
 3623 +5.6822030655E-01 +3.0264949686E-01
 3624 +1.4890616275E+00 +1.8506851109E-01
 3625 +7.7355484777E-01 +1.1099331018E-01
 3626 +6.1833221196E-01 +2.8880729100E-01
 3627 +2.8467264930E-01 +4.9284945586E-02
 3628 +1.3115075590E+00 +1.8146220191E-01
 3629 +3.0615201633E-01 +1.0339427224E-01
 3630 +1.3571469031E+00 +2.1060969457E-02
 3631 +7.2121989915E-01 +2.3233423116E-01
 3632 +3.4793798825E-01 +3.3409025207E-01
 3633 +8.1258976065E-01 +1.4758337177E-03
 3634 +1.3280062210E+00 +2.7876642719E-01
 3635 -1.2881268297E-01 +1.6867794900E-02
 3636 +3.7048192457E-01 +4.3212317556E-02
 3637 -1.1766942916E-01 +2.9036600148E-01
 3638 +1.5605989381E-01 +1.6609293157E-02
 3639 -4.8055575535E-01 +9.1569318035E-02
 3640 +7.4623886301E-01 +2.9861992103E-02
 3641 +1.3027777042E+00 +2.1349405722E-02
 3642 +1.2577938086E+00 +3.2837374296E-01
 3643 -2.2507652132E-01 +3.5924608106E-01
 3644 +8.3129489169E-01 +2.5963330539E-01
 3645 +5.5362225522E-01 +1.2565589482E-02
 3646 +1.0017774974E+00 +3.6003343211E-02
 3647 +7.7878510793E-01 +2.5775110981E-01
 3648 +1.0564341985E+00 +1.7234808464E-01
 3649 -2.0093822218E-01 +2.2062403338E-01
 3650 +1.4177477350E+00 +5.5607625863E-02
 3651 +4.8620334587E-03 +7.1066958081E-02
 3652 -2.4682225151E-01 +3.1377285616E-01
 3653 +5.1410023088E-01 +2.3958879908E-01
 3654 +5.2146248044E-01 +2.8052531946E-01
 3655 +1.6762855195E-01 +7.0916084637E-02
 3656 -2.0540586901E-01 +1.5259504107E-01
 3657 +8.4790708253E-01 +3.7504611003E-01
 3658 +1.2226539287E+00 +1.4506379097E-01
 3659 +1.4205165712E+00 +4.7511451463E-02
 3660 +6.9739867711E-01 +3.8365516472E-01
 3661 +3.6847942241E-01 +2.3124962549E-02
 3662 +7.1394106740E-01 +1.4718099199E-01
 3663 +1.4016979495E+00 +2.8198895929E-01
 3664 +1.3565225862E+00 +3.7613353654E-01
 3665 +2.5791030131E-02 +1.2312681952E-01
 3666 -4.0335423467E-01 +2.1402574397E-01
 3667 +1.1456543752E-01 +2.2102570430E-01
 3668 +1.1336840586E+00 +9.8976395854E-03
 3669 +6.6144450951E-01 +3.9133238881E-01
 3670 -1.8250473115E-01 +2.1949499230E-01
 3671 +5.5547626233E-01 +1.0456182691E-01
 3672 +1.4273972282E+00 +2.7065086535E-01
 3673 +5.6916597507E-01 +3.5225671110E-01
 3674 +1.1405369878E+00 +3.5852603807E-01
 3675 +1.2739853300E+00 +2.2342891733E-01
 3676 +1.2801163336E+00 +8.0246807333E-02
 3677 +7.1735025948E-01 +6.2806850472E-02
 3678 +1.3959120270E+00 +2.2375103696E-02
 3679 -9.5380227099E-02 +4.2739886397E-02
 3680 +3.1365057983E-01 +1.3475743330E-01
 3681 +1.2005112512E+00 +2.8251328845E-01
 3682 +2.4753172386E-01 +6.7255068042E-02
 3683 +1.0470400136E+00 +6.9627299668E-02
 3684 +1.1588563161E-01 +1.3058383835E-01
 3685 +1.2270217575E+00 +9.7423025182E-02
 3686 +1.0611761375E+00 +6.8688521364E-02
 3687 +1.1851093131E+00 +2.9309646332E-01
 3688 -1.5839043263E-01 +1.2681244446E-03
 3689 -2.9892858950E-01 +2.8183103839E-01
 3690 +5.3447350116E-01 +1.2205560576E-01
 3691 -3.1110100075E-01 +2.1026602078E-01
 3692 +9.7938670182E-01 +3.3248020093E-02
 3693 -1.6398222749E-02 +2.6299172969E-02
 3694 +4.0785867058E-01 +1.8238555890E-01
 3695 -2.5561079715E-01 +1.1054329636E-01
 3696 +3.0698866864E-01 +5.8257676051E-02
 3697 +4.1556438066E-01 +1.2855501392E-01
 3698 -4.4980797378E-01 +1.7781602469E-01
 3699 +3.3151338676E-01 +1.4979009572E-01
 3700 +1.0809992938E-01 +3.8023132095E-01
 3701 -1.1584100272E-01 +1.0928951936E-01
 3702 +7.9784787447E-01 +3.9846272555E-01
 3703 +1.0854197507E+00 +3.8977038514E-01
 3704 +3.2872648505E-01 +6.7516137261E-02
 3705 +1.0593797405E+00 +1.5243043252E-01
 3706 -4.4941257522E-01 +6.6008688819E-02
 3707 +2.7287326118E-01 +2.9703720104E-01
 3708 +1.2502464392E+00 +3.6002959034E-01
 3709 +8.1367450211E-01 +1.9974932531E-01
 3710 +1.0405650605E-01 +4.0391132530E-02
 3711 +1.4430690592E-01 +3.2433984478E-01
 3712 -5.6890671939E-02 +1.4239158034E-01
 3713 +1.1475698271E+00 +1.1177491270E-01
 3714 +2.5449263853E-01 +3.4331963724E-01
 3715 +1.0090589291E+00 +3.7379459844E-01
 3716 +3.6690229304E-01 +1.9086526300E-01
 3717 -4.6040516001E-01 +3.4056955498E-01
 3718 -4.3987315742E-01 +3.5798607306E-01
 3719 -6.3862087265E-02 +2.5559842116E-01
 3720 +7.0092207718E-01 +2.6015312601E-02
 3721 -4.4830244666E-01 +1.2523970673E-01
 3722 -4.0372677946E-01 +5.0054261318E-02
 3723 +5.6760694843E-01 +2.1445056240E-01
 3724 -4.5055336976E-01 +2.3606105195E-01
 3725 +9.1203863689E-01 +3.1971394366E-02
 3726 +1.2472881875E+00 +2.4026832241E-01
 3727 +1.1399093399E+00 +2.5833718900E-01
 3728 +8.5675806847E-01 +1.7315553191E-01
 3729 -4.2726917506E-01 +2.7428844630E-01
 3730 +4.9028455818E-01 +1.1423524309E-01
 3731 +1.3788008402E+00 +1.1518171282E-01
 3732 +7.6773305986E-01 +2.8496853679E-01
 3733 -2.7618715745E-01 +3.1209549127E-01
 3734 +7.0403586005E-02 +2.6286730857E-01
 3735 +3.8459088308E-01 +2.7665295378E-01
 3736 +7.1657572673E-01 +2.6984298790E-01
 3737 -2.5715375568E-01 +3.4762871139E-01
 3738 -2.4980871564E-01 +1.9517853241E-01
 3739 -3.5190508360E-01 +3.4147758704E-01
 3740 -1.3159621642E-01 +3.3211813299E-01
 3741 +1.3038208344E+00 +1.5276210961E-01
 3742 +1.0488151507E+00 +7.7025928961E-02
 3743 +4.7781120051E-02 +2.3527482418E-01
 3744 +1.0352009050E+00 +2.9449332714E-01
 3745 +1.3264356369E+00 +1.5842394440E-01
 3746 -3.6295759546E-01 +1.9144574164E-01
 3747 +7.2827036274E-01 +3.6478876366E-01
 3748 +7.6449403341E-01 +1.3969793410E-01
 3749 +1.2486193781E+00 +3.0447751407E-01
 3750 -4.7440936047E-01 +1.6646175060E-01
 3751 +1.7602573932E-01 +2.4221737727E-01
 3752 +9.7860091775E-01 +8.4039263159E-02
 3753 +6.4486107522E-01 +3.5748384907E-01
 3754 +2.3932517056E-01 +1.0385894033E-02
 3755 +4.9474931713E-02 +4.1713167876E-02
 3756 +3.2010743875E-01 +2.3923931775E-02
 3757 +6.8626060106E-01 +1.6697912056E-01
 3758 +7.9143217620E-01 +1.5425041460E-02
 3759 +4.3534876059E-01 +1.3563445419E-01
 3760 +1.3040674892E+00 +3.3710638975E-01
 3761 +3.0167244853E-01 +2.9188445548E-01
 3762 +1.1162237000E+00 +7.9155599395E-02
 3763 +1.2680847328E+00 +6.6990865698E-02
 3764 +3.2716843541E-01 +2.8626765661E-02
 3765 +1.8266321631E-01 +5.3792038905E-02
 3766 +3.6398892074E-01 +2.4895092395E-01
 3767 +1.2103043752E+00 +8.3918531295E-02
 3768 +7.4453772105E-01 +2.1801132075E-01
 3769 -2.2753136482E-01 +3.8667462012E-01
 3770 +8.8764775149E-01 +1.1270962520E-01
 3771 +1.3909624339E+00 +8.1991437222E-02
 3772 +3.0998588099E-03 +1.5294531069E-01
 3773 +1.4405122067E+00 +2.8198225109E-02
 3774 +9.4529289745E-01 +5.1271653212E-02
 3775 +9.9058015819E-02 +2.7028886808E-01
 3776 +2.9728300140E-01 +1.5384728048E-01
 3777 +7.9004246801E-02 +2.8645262434E-01
 3778 +9.4563534618E-01 +3.2472456460E-01
 3779 +2.8900874717E-01 +3.9677688633E-02
 3780 +1.1143254784E+00 +1.7676030160E-01
 3781 -1.0393311882E-01 +1.1772262231E-01
 3782 -2.5909989258E-01 +1.4744627618E-01
 3783 +4.6472596667E-01 +1.7299956573E-01
 3784 +2.2357639289E-01 +2.6850331756E-01
 3785 -4.8992541754E-01 +2.3660542506E-01
 3786 +3.3016126068E-01 +3.6976852619E-01
 3787 -4.9135930985E-01 +1.3111484416E-01
 3788 +1.3622163111E+00 +3.0376846983E-01
 3789 +1.1531439339E+00 +2.8279526152E-01
 3790 -2.1227343248E-01 +3.3977525284E-01
 3791 -1.6366220626E-01 +7.6100291699E-02
 3792 +6.8666316690E-01 +2.5105721087E-01
 3793 +9.0307772825E-01 +2.8815960926E-01
 3794 +1.0396381467E+00 +2.3159661984E-01
 3795 +1.2315922048E+00 +1.3320132348E-01
 3796 -3.6931139936E-01 +1.4463747804E-01
